product_id,is_pb,cate_d1,cate_d3,normal_rows,cancel_rows,orders,buyers,gmv,deliv_total,deliv_normal,deliv_delay,total_buyers,repeat_buyers,cancel_rate,delivery_ontime,rebuy_rate,rebuy_rate_norm,delivery_ontime_norm,cancel_rate_norm
3454912,0,가구,수납침대,7225,651,4094,3961,979050600,6558,3456,2928,3961,121,0.08265617064499746,0.5413533834586466,0.03054784145417824,0.10064001128873047,0.5184016536849348,0.7358836248225558
673573,0,가구,수납침대,6566,636,3780,3634,1964682200,5928,1312,4345,3634,136,0.08830880311024715,0.2319250486123387,0.03742432581177765,0.15957529712803745,0.05171301343661539,0.691690402054267
3767739,0,가구,수납침대,5722,459,3723,3385,1076554000,5250,2676,2378,3385,249,0.07425982850671413,0.5294815987336763,0.07355982274741507,0.4692765529003486,0.5004962893511576,0.8015276271236207
3325301,0,가구,수납침대,5053,386,3686,3536,1045934100,0,0,0,3536,136,0.07096892811178525,,0.038461538461538464,0.16846478495509015,,0.8272564349234247
2993105,0,가구,수납침대,4651,472,3449,3198,1064271500,0,0,0,3198,197,0.09213351551825102,,0.06160100062539087,0.3667828128711094,,0.6617881629628941
362306,0,가구,수납침대,4703,348,3157,3036,1094703800,4352,3663,593,3036,95,0.06889724806968917,0.8606672932330827,0.031291172595520424,0.10701077155081787,1.0,0.843453174790701
1122797,0,가구,수납침대,3474,402,3081,2972,1333079200,3067,913,2030,2972,100,0.10371517027863777,0.31022765885151204,0.033647375504710635,0.12720473764267257,0.16981124357628477,0.5712408556688624
1349842,0,가구,수납침대,4906,801,2726,2370,2185476610,4116,2378,1608,2370,269,0.14035395128789208,0.596588058203713,0.11350210970464135,0.8116041110657743,0.6017081655599277,0.28479275895380385
1394398,0,가구,수납침대,3398,305,2658,2567,680368000,3093,1655,1222,2567,89,0.08236564947339994,0.5752519986096628,0.03467082197117258,0.1359762416417335,0.5695285119249426,0.7381549677648473
231324,0,가구,수납침대,3271,276,2183,2073,677865500,2976,1873,1048,2073,98,0.0778122356921342,0.641218760698391,0.0472744814278823,0.2439965953682101,0.6690214640363393,0.773754315648999
1646077,0,가구,수납침대,3297,227,2072,2002,586348000,3067,2125,892,2002,64,0.06441543700340523,0.7043420616506464,0.03196803196803197,0.11281183187721812,0.7642258269594235,0.8784927207147113
2276696,0,가구,수납침대,2238,115,1845,1808,535832000,2123,1583,504,1808,34,0.04887377815554611,0.7585050311451845,0.018805309734513276,0.0,0.8459159624079834,1.0
744282,0,가구,수납침대,3477,522,1657,1555,1092849000,2953,718,2166,1555,97,0.13053263315828958,0.24895977808599168,0.062379421221864954,0.3734543092303943,0.07740527829983736,0.3615774610634931
3546950,0,가구,수납침대,2452,361,1505,1377,740358900,0,0,0,1377,108,0.1283327408460718,,0.0784313725490196,0.5110284373092315,,0.37877658582841656
853866,0,가구,수납침대,2977,340,1496,1389,1094533300,0,0,0,1389,92,0.10250226107928852,,0.06623470122390208,0.4064961976569306,,0.5807235819515415
2510855,0,가구,수납침대,2323,185,1483,1409,533546000,2137,922,1134,1409,66,0.07376395534290271,0.448443579766537,0.0468417317246274,0.24028769033303507,0.3782724377475978,0.805404446168173
3767746,0,가구,수납침대,2835,255,1361,1246,636726000,2566,1191,1316,1246,62,0.0825242718446602,0.47506980454726766,0.04975922953451043,0.26529226511564014,0.4184308694052459,0.7369148316278822
1192456,0,가구,수납침대,2945,320,1329,1275,930546100,2629,502,2038,1275,48,0.09800918836140889,0.19763779527559056,0.03764705882352941,0.16148424260523214,0.0,0.6158511733447676
3550307,0,가구,수납침대,2313,245,1287,1222,697167000,2062,1470,507,1222,63,0.09577795152462862,0.7435508345978755,0.05155482815057283,0.2806815414067077,0.8233616166460279,0.6332953548270828
3597758,0,가구,수납침대,2508,306,1276,1203,496331600,0,0,0,1203,64,0.10874200426439233,,0.05320033250207814,0.2947844265821266,,0.5319402297184994
3430770,0,가구,수납침대,1581,213,1251,1185,355779000,1371,816,527,1185,57,0.11872909698996656,0.6075949367088608,0.04810126582278481,0.25108259631100416,0.6183090536637832,0.4538594741869504
1065288,0,가구,수납침대,3345,348,1237,1188,940679000,2996,1224,1660,1188,45,0.09423233143785541,0.42441054091539526,0.03787878787878788,0.16347028916605036,0.342025123072795,0.6453792702823737
1783089,0,가구,수납침대,1484,110,1171,1117,456753200,1369,990,323,1117,50,0.06900878293601004,0.753998476770754,0.044762757385854966,0.22246972688886155,0.8391190485628026,0.8425811766156823
767440,0,패브릭,이불/이불커버,141379,5345,88413,80540,7682414600,135451,131421,3827,80540,6756,0.036428941413810964,0.9717038329587129,0.08388378445492922,1.0,0.9088627268682339,0.6953215809026719
2636441,0,패브릭,이불/이불커버,54513,1959,41708,38840,2456877600,52429,51362,1023,38840,2535,0.0346897577560561,0.9804715090197575,0.06526776519052523,0.689130881859761,0.9372413631682717,0.7098674805857126
676405,0,패브릭,이불/이불커버,37417,1226,21077,19345,2886131200,36028,35967,5,19345,1433,0.03172631524467562,0.9998610030023352,0.07407598862755234,0.8362195055531503,1.0,0.7346526361354403
3091712,0,패브릭,이불/이불커버,28895,1142,16776,15918,1472316400,27666,24604,2907,15918,760,0.0380197756100809,0.8943331758205808,0.04774469154416384,0.39651287506779037,0.6584344806681394,0.6820164221702325
2370041,0,패브릭,이불/이불커버,24166,1423,16472,15482,1625232600,22729,17719,4962,15482,864,0.05560983234983782,0.781226577311406,0.055806743314817206,0.5311411695891757,0.29233849355843594,0.5348995839831746
967090,0,패브릭,이불/이불커버,19526,855,12350,11579,1029680600,18620,16976,1592,11579,675,0.041950836563465974,0.9142610943558811,0.058295189567320146,0.5726957619575962,0.7229358546231763,0.6491384578328301
2355617,0,패브릭,이불/이불커버,18802,503,11573,11169,1558070200,18249,18122,91,11169,369,0.026055426055426056,0.9950035688793719,0.033037872683319904,0.15092353907796432,0.9842777772163104,0.7820818911728002
3377710,0,패브릭,이불/이불커버,16512,620,10302,9810,891580000,15814,15239,547,9810,448,0.03618958673826757,0.9653490434562271,0.04566768603465851,0.36182893636200336,0.8882939628310217,0.697323456370853
2568511,0,패브릭,이불/이불커버,14237,803,10064,9465,950477200,13405,10665,2648,9465,516,0.05339095744680851,0.8010966724254488,0.05451664025356577,0.5095977238468243,0.35665270847268893,0.5534574468085107
117560,0,패브릭,이불/이불커버,13026,692,9615,9211,839634800,12308,8465,3787,9211,357,0.05044467123487389,0.6909076069213189,0.0387580067310824,0.2464441228190885,0.0,0.5780991133083275
309648,0,패브릭,이불/이불커버,13506,836,8932,8464,927726100,12648,9933,2670,8464,409,0.05829033607586111,0.7881456796000952,0.04832230623818526,0.40615846943492917,0.314733788047689,0.5124808255473434
2708317,0,패브릭,이불/이불커버,12769,560,7580,7270,508718200,12181,11779,384,7270,283,0.04201365443769225,0.9684288415686919,0.03892709766162311,0.24926777419783486,0.8982624504784507,0.6486130719756649
346431,0,패브릭,이불/이불커버,9916,319,6997,6510,1002564400,9566,9319,239,6510,435,0.031167562286272595,0.9749947687800795,0.06682027649769585,0.715056285895291,0.9195146111430508,0.7393258426966292
3519634,0,패브릭,이불/이불커버,9334,300,6439,6190,888040100,9010,8915,69,6190,232,0.031139713514635667,0.9923196794300979,0.037479806138933765,0.2250994365441144,0.9755907406492477,0.7395587596957744
543813,0,패브릭,이불/이불커버,11636,360,6042,5482,699887700,11260,11057,203,5482,444,0.030010003334444816,0.9819715808170515,0.0809923385625684,0.9517157120466054,0.9420966967438915,0.7490072448391889
1930788,0,패브릭,이불/이불커버,8963,358,5871,5612,633698600,8561,8458,79,5612,235,0.038407896148481925,0.9907461637577604,0.041874554526015684,0.2984873900123788,0.9704976887770328,0.6787703231217875
1280960,0,패브릭,이불/이불커버,7332,376,5475,5220,475032900,6934,4965,1920,5220,231,0.04878048780487805,0.7211328976034859,0.044252873563218394,0.3382029667557411,0.09783122977628973,0.5920177383592018
442026,0,패브릭,이불/이불커버,7172,455,5088,4884,607877200,6700,5142,1547,4884,182,0.05965648354529959,0.7687247720137539,0.03726453726453727,0.22150465915394266,0.25187347373268276,0.501054864893858
3091689,0,패브릭,이불/이불커버,7504,348,5030,4806,606422700,7121,6787,317,4806,200,0.04431991849210392,0.9553772522522522,0.04161464835622139,0.29414721391696336,0.8560179259579395,0.62932431806604
665800,0,패브릭,이불/이불커버,7279,480,4847,4493,697578000,6769,5618,1143,4493,301,0.06186364222193581,0.8309421683182961,0.06699310037836635,0.7179422738508547,0.4532546434940506,0.48259499232562775
2811980,0,패브릭,이불/이불커버,6921,206,4806,4611,431914700,6678,6629,31,4611,185,0.02890416725129788,0.9953453453453454,0.04012144870960746,0.2692122559779278,0.9853840167667046,0.7582560557164177
767215,0,패브릭,이불/이불커버,9204,348,4721,4438,304337400,8795,8572,190,4438,233,0.0364321608040201,0.9783154530929011,0.05250112663361875,0.47594063890651006,0.9302627833753148,0.6952946550936501
2683031,0,패브릭,이불/이불커버,6188,297,4636,4467,381071800,5882,4527,1344,4467,152,0.04579799537393986,0.771078180889116,0.03402731139467204,0.16744618741019904,0.25949083254865424,0.6169622205088666
2731307,0,패브릭,이불/이불커버,5641,348,4352,4146,577818000,5259,5049,200,4146,191,0.05810652863583236,0.9618975042865308,0.046068499758803665,0.36852212931554523,0.8771222482181446,0.5140181241366748
3091942,0,패브릭,이불/이불커버,5203,320,4132,3830,242863400,4868,4613,247,3830,255,0.057939525620133984,0.9491769547325103,0.06657963446475196,0.7110378018409805,0.8359492113932482,0.5154148766316067
443649,0,패브릭,베개/베개솜,23408,414,20083,19361,687548600,22938,22815,66,19361,662,0.01737889345982705,0.9971155106857218,0.034192448737152006,0.36952940011344093,0.9603155338372333,0.9663974043276325
309103,0,패브릭,베개/베개솜,19488,236,15457,14909,283600300,19246,19086,138,14909,484,0.011965118637193267,0.9928214731585518,0.03246361258300356,0.35084528094291917,0.9012386684437251,1.0
438192,0,패브릭,베개/베개솜,16421,264,14418,13932,364421900,16137,16047,63,13932,427,0.015822595145340127,0.9960893854748604,0.03064886592018375,0.33123269774290326,0.9461982233630283,0.9760571453993621
1732524,0,패브릭,베개/베개솜,12711,458,9549,9219,230273260,12248,11329,888,9219,303,0.03477864682208216,0.9273143979700418,0.032866905304262936,0.35520380227909853,0.0,0.8583993999432662
3621662,0,패브릭,베개/베개솜,10596,425,8251,7552,322045300,10124,9826,281,7552,629,0.03856274385264495,0.9721974868902741,0.08328919491525423,0.9001346019281604,0.6174962807865746,0.8349120022089904
796280,0,패브릭,베개/베개솜,10057,183,7974,7614,81011200,9862,9805,34,7614,303,0.01787109375,0.9965443642646611,0.03979511426319937,0.43007930827567764,0.9524577682673023,0.963342381190845
2920021,0,패브릭,베개/베개솜,6237,97,6017,5811,107677400,6140,6129,5,5811,176,0.015314177455004737,0.9991848712096512,0.030287385992083977,0.3273260614557333,0.9887855535679146,0.9792128278281166
337231,0,패브릭,베개/베개솜,6844,192,4914,4715,67044000,6632,6553,58,4715,169,0.027288231949971573,0.9912267433066102,0.03584305408271474,0.38736805238016475,0.8792985619108747,0.904891430109266
3319449,0,패브릭,베개/베개솜,5441,169,4353,4193,104163600,5262,5212,37,4193,146,0.030124777183600713,0.9929510382930082,0.034819937991891245,0.3763108894903476,0.9030212103892811,0.8872853630461275
307334,0,패브릭,베개/베개솜,4063,76,4030,3902,123682100,3979,3938,33,3902,108,0.01836192316984779,0.9916897506925207,0.027678113787801127,0.29912677102779567,0.8856685633001418,0.9602958668677347
1216252,0,패브릭,베개/베개솜,4853,195,4006,3742,79677600,4648,4623,11,3742,230,0.03862916006339144,0.9976262408286577,0.06146445750935329,0.6642672563854879,0.9673420993285035,0.834499765433557
309092,0,패브릭,베개/베개솜,4841,60,3925,3778,70226800,4779,4757,18,3778,125,0.012242399510304019,0.9962303664921466,0.03308628904182107,0.35757475680059836,0.9481378236875616,0.9982789537112131
3313426,0,패브릭,베개/베개솜,5870,239,3731,3555,57729400,5618,5588,18,3555,161,0.03912260599116058,0.9967891544773457,0.045288326300984526,0.48944631543632816,0.9558255633442937,0.831437010786341
443661,0,패브릭,베개/베개솜,4034,61,3485,3346,101942600,3967,3948,15,3346,118,0.014896214896214897,0.9962149886449659,0.035265989240884636,0.38113151675011103,0.9479262570670595,0.9818070670289207
3304730,0,패브릭,베개/베개솜,3713,91,3468,3357,67974000,3620,3589,29,3357,98,0.02392218717139853,0.9919845218352681,0.02919273160560024,0.31549575992107415,0.8897239901593132,0.9257840319287202
826579,0,패브릭,베개/베개솜,5133,182,3455,3240,73754400,4928,4889,38,3240,189,0.03424270931326435,0.9922873959813274,0.058333333333333334,0.630428134556575,0.8938908971890508,0.861725894303388
173205,0,패브릭,베개/베개솜,4090,127,2934,2789,41998300,3957,3888,58,2789,124,0.030116196348114774,0.9853015712113533,0.044460380064539264,0.48049841941309407,0.7977807381634047,0.8873386231751155
1237984,0,패브릭,베개/베개솜,3910,131,2915,2831,40395600,3775,3753,16,2831,78,0.03241771838653799,0.9957548421331919,0.02755210173083716,0.29776491595345117,0.9415956152491048,0.873053375446516
2462792,0,패브릭,베개/베개솜,3304,46,2913,2829,129785000,3255,3224,28,2829,77,0.01373134328358209,0.991389913899139,0.0272180982679392,0.2941552271525906,0.8815434438128166,0.9890372735099646
1107038,0,패브릭,베개/베개솜,2999,51,2749,2631,53521800,2947,2873,73,2631,83,0.016721311475409836,0.9752206381534284,0.031546940326871914,0.34093849270692766,0.6590884418022913,0.9704789301146719
2215650,0,패브릭,베개/베개솜,2805,73,2662,2491,80674700,2730,2727,0,2491,148,0.025364836692147324,1.0,0.05941389000401445,0.6421060772910919,1.0,0.9168296941273055
1481002,0,패브릭,베개/베개솜,3184,47,2617,2356,71422700,3124,3041,83,2356,218,0.014546580006190035,0.9734314980793854,0.09252971137521222,1.0,0.6344736622025359,0.9839772052831643
970410,0,패브릭,베개/베개솜,3175,152,2496,2391,44957200,3018,2829,182,2391,95,0.0456868049293658,0.9395549651278645,0.0397323295692179,0.42940077277558425,0.16840428937738786,0.7906938823667172
769002,0,패브릭,베개/베개솜,3250,95,2415,2320,44253800,3151,3129,17,2320,90,0.028400597907324365,0.994596312778131,0.03879310344827586,0.41925023726668775,0.9256567040657953,0.8979871193964597
3268499,0,패브릭,베개/베개솜,3043,49,2323,2239,36184200,2988,2974,8,2239,69,0.015847347994825355,0.9973172367538564,0.030817329164805715,0.33305333721230396,0.9630908574570539,0.9759035076844144
3549948,0,가구,서랍/수납장,10657,1332,9617,8935,1926072000,9276,5359,3676,8935,607,0.11110184335641005,0.5931377974543443,0.06793508673754896,0.5274966744090877,0.4740592441013157,0.6221784018537981
3550577,0,가구,서랍/수납장,7919,1268,7775,7344,1141625000,0,0,0,7344,388,0.13802111679547185,,0.0528322440087146,0.3756878732507148,,0.4987105267859354
3288309,0,가구,서랍/수납장,7680,402,6426,6121,1370529500,7253,5987,890,6121,276,0.04974016332590943,0.8705831030972808,0.04509067145891194,0.2978721355801939,0.8444251809673574,0.9036197364838184
3549981,0,가구,서랍/수납장,5636,638,5063,4636,1108063000,4955,2872,1950,4636,381,0.10168951227287217,0.5956034840315222,0.08218291630716135,0.6707111648799562,0.47735072642450127,0.6653489770533982
2326220,0,가구,서랍/수납장,5004,148,4998,4917,293740000,4813,4569,231,4917,76,0.02872670807453416,0.951875,0.015456579214968477,0.0,0.9529429642696311,1.0
3366050,0,가구,서랍/수납장,5003,525,4817,4452,1203955000,0,0,0,4452,332,0.09497105643994211,,0.07457322551662174,0.594221059219769,,0.6961638304820007
460766,0,가구,서랍/수납장,6517,764,4744,4482,845465500,5749,3692,1896,4482,238,0.10493064139541272,0.6607015032211883,0.05310129406514949,0.37839227580937973,0.5642510573183069,0.6504832219843938
502181,0,가구,서랍/수납장,3857,216,3702,3607,538835000,3633,844,2702,3607,91,0.05303216302479745,0.2380146644106035,0.02522872192958137,0.09822636022168307,0.0,0.8885206585512042
3153754,0,가구,서랍/수납장,3681,255,3671,3592,735946600,3398,2928,386,3592,78,0.06478658536585366,0.8835244417622209,0.021714922048997772,0.06290680105263917,0.8617007697823642,0.834607853200578
1096010,0,가구,서랍/수납장,3685,369,3378,3181,590182800,0,0,0,3181,169,0.09102121361618155,,0.05312794718641937,0.37866018420647796,,0.7142801701152282
460762,0,가구,서랍/수납장,4516,511,3253,3076,544011800,3999,2634,1234,3076,157,0.10165108414561369,0.6809720785935884,0.05104031209362809,0.3576759637929444,0.5913105551217214,0.6655252314098237
2397616,0,가구,서랍/수납장,3287,278,3238,3100,258001400,3010,2732,244,3100,124,0.07798036465638149,0.918010752688172,0.04,0.24670238263076272,0.9077370680918457,0.7740932967136248
1064382,0,가구,서랍/수납장,3205,197,3204,3123,278382000,3006,2547,360,3123,66,0.05790711346266902,0.8761609907120743,0.021133525456292025,0.057062793979208284,0.8518711875501654,0.8661612225512805
691381,0,가구,서랍/수납장,4516,405,3162,3042,492570000,4106,3636,434,3042,116,0.08230034545824019,0.8933660933660934,0.0381328073635766,0.22793397718838837,0.8748385394344067,0.754279283116754
894416,0,가구,서랍/수납장,3264,695,3072,2954,360455500,2549,1172,1223,2954,103,0.17554938115685778,0.4893528183716075,0.03486797562626946,0.1951169638006937,0.33551510502667814,0.3265834793686109
3578398,0,가구,서랍/수납장,3830,314,2963,2833,323117000,3471,1373,1737,2833,117,0.07577220077220077,0.4414790996784566,0.04129897635015884,0.25975926509926683,0.2716077535075677,0.7842212558949366
316320,0,가구,서랍/수납장,2998,96,2752,2627,335663900,2879,2837,37,2627,107,0.031027795733678087,0.9871259568545581,0.04073087171678721,0.2540488644235047,1.0,0.9894458368550498
2729267,0,가구,서랍/수납장,3355,298,2747,2627,417392600,0,0,0,2627,110,0.08157678620312073,,0.041872858774267226,0.2655277422246642,,0.7575979582629283
460761,0,가구,서랍/수납장,3187,389,2726,2573,304972300,2795,1762,935,2573,136,0.10878076062639822,0.653318502039303,0.052856587640886125,0.3759325674240008,0.5543953773194132,0.6328242743428909
2925271,0,가구,서랍/수납장,2909,252,2702,2617,356399600,2634,1581,1016,2617,81,0.07972160708636507,0.6087793608009241,0.030951471150171952,0.15574955066378607,0.4949394037042362,0.7661069183555778
443184,0,가구,서랍/수납장,4590,244,2660,2548,180834900,4305,3166,1043,2548,67,0.050475796441870086,0.7521976716559753,0.02629513343799058,0.10894557749354226,0.6863906771020153,0.900245683396434
3031892,0,가구,서랍/수납장,3200,201,2614,2463,600236000,2979,2754,170,2463,133,0.059100264628050576,0.9418604651162791,0.053999187982135606,0.38741760975163275,0.9395744101112111,0.8606887182744511
2896711,0,가구,서랍/수납장,2549,173,2531,2446,343140000,0,0,0,2446,78,0.06355620867009552,,0.03188879803761243,0.16517125183823975,,0.8402510960058551
1939934,0,가구,서랍/수납장,3454,436,2324,2205,378194500,3014,1878,1042,2205,107,0.11208226221079691,0.6431506849315068,0.04852607709750567,0.33240370164702,0.540822204400575,0.617681615084956
3330472,0,가구,서랍/수납장,3295,277,2308,2227,332369000,3011,2598,313,2227,72,0.07754759238521837,0.8924768120920645,0.032330489447687474,0.16961098842620187,0.8736514244049061,0.7760782489757935
346955,0,가구,옷장/붙박이장,13201,1610,8287,7776,2860502700,11577,7896,3272,7776,456,0.1087029910201877,0.7070200573065902,0.05864197530864197,0.5154357318064873,0.5096336755291425,0.6168181448645073
3215125,0,가구,옷장/붙박이장,20137,2420,6857,6273,2172061300,17678,7109,9198,6273,533,0.10728377000487653,0.43594775249892687,0.08496732026143791,0.8744812097513815,0.048391690627196775,0.6227989088679722
1970385,0,가구,옷장/붙박이장,2631,280,2529,2463,531082000,2351,1690,617,2463,62,0.09618687736173136,0.7325530992631123,0.025172553796183515,0.05895379529140754,0.5530793198968587,0.6695625174634148
3504715,0,가구,옷장/붙박이장,2963,490,2009,1910,1274354900,2469,1594,750,1910,91,0.14190558934260064,0.6800341296928327,0.04764397905759162,0.3654365265738455,0.4637158794421486,0.47689849688448116
3746395,0,가구,옷장/붙박이장,3254,453,1888,1767,571024000,2787,1258,1371,1767,104,0.12220124089560291,0.4785089387599848,0.0588568194680249,0.5183659431305033,0.12081150512931185,0.5599349349248921
609355,0,가구,옷장/붙박이장,2633,288,1825,1690,436148700,2351,901,1310,1690,115,0.09859637110578569,0.4075079149706015,0.06804733727810651,0.6437133551244856,0.0,0.6594086279031939
609384,0,가구,옷장/붙박이장,1362,149,1362,1289,237208000,1214,497,717,1289,66,0.0986101919258769,0.40939044481054365,0.05120248254460822,0.41397015785409774,0.0032032110422647144,0.6593503853444886
126084,0,가구,옷장/붙박이장,1492,27,1301,1259,50432319,1463,1454,7,1259,28,0.017774851876234364,0.9952087611225188,0.022239872915011914,0.018955618229409398,1.0,1.0
589043,0,가구,옷장/붙박이장,1284,101,1282,1247,141158700,1179,990,150,1247,26,0.07292418772563176,0.868421052631579,0.020850040096230954,0.0,0.7842648869384715,0.7675942230951538
3414648,0,가구,옷장/붙박이장,1647,116,1220,1168,138658800,1528,1226,278,1168,49,0.06579693703913783,0.8151595744680851,0.04195205479452055,0.2878056476195532,0.6936380339872914,0.7976292943698756
589026,0,가구,옷장/붙박이장,1575,103,1189,1129,149537800,1471,1194,209,1129,49,0.06138259833134684,0.8510334996436208,0.043401240035429584,0.3075707602281767,0.7546791664110868,0.8162318360161955
345486,0,가구,옷장/붙박이장,1522,178,1176,1126,266965000,1345,828,486,1126,41,0.10470588235294118,0.6301369863013698,0.03641207815275311,0.21224714820715768,0.3788135967277814,0.633662430128818
3414653,0,가구,옷장/붙박이장,1295,88,1025,983,116080000,1206,936,257,983,40,0.0636297903109183,0.7845766974015088,0.04069175991861648,0.2706167683519933,0.641599863093335,0.80676190514898
1038228,0,가구,옷장/붙박이장,921,95,921,889,535021660,0,0,0,889,25,0.09350393700787402,,0.0281214848143982,0.09917360432942597,,0.6808687431454489
3023134,0,가구,옷장/붙박이장,958,200,771,732,277387700,0,0,0,732,34,0.17271157167530224,,0.04644808743169399,0.3491260287945901,,0.34707847009576853
1970384,0,가구,옷장/붙박이장,768,72,765,748,229231000,696,485,200,748,16,0.08571428571428572,0.708029197080292,0.0213903743315508,0.007369497498257803,0.511350773233373,0.7136952483575513
609256,0,가구,옷장/붙박이장,900,105,755,701,137772000,798,358,440,701,46,0.1044776119402985,0.44862155388471175,0.06562054208273894,0.6106148395169028,0.06995674616313655,0.6346243884512079
1578760,0,가구,옷장/붙박이장,781,125,673,643,139524000,658,298,346,643,27,0.13796909492273732,0.46273291925465837,0.041990668740279936,0.28833229456892373,0.09396788288744697,0.49348734659299354
1653485,0,가구,옷장/붙박이장,759,84,662,637,260756300,675,272,383,637,22,0.099644128113879,0.4152671755725191,0.03453689167974882,0.18667190029899614,0.01320273852372817,0.6549932568434518
3597992,0,가구,옷장/붙박이장,1055,137,622,561,195863000,0,0,0,561,48,0.11493288590604027,,0.0855614973262032,0.8825850575294479,,0.5905646363012139
1578757,0,가구,옷장/붙박이장,575,82,575,549,102187200,492,200,282,549,24,0.1248097412480974,0.4149377593360996,0.04371584699453552,0.3118616140118413,0.01264222165774715,0.5489424081493468
589335,0,가구,옷장/붙박이장,578,46,555,538,68443200,532,407,116,538,16,0.07371794871794872,0.7782026768642447,0.02973977695167286,0.12124512798558738,0.6307541742041677,0.7642492210701077
3848758,0,가구,옷장/붙박이장,1430,177,551,513,135220100,1242,559,632,513,36,0.11014312383322962,0.4693534844668346,0.07017543859649122,0.6727380519079346,0.1052330788719783,0.6107492560899415
1038225,0,가구,옷장/붙박이장,502,40,502,488,208876700,0,0,0,488,13,0.07380073800738007,,0.02663934426229508,0.0789590216196615,,0.7639003372833248
3267452,0,가구,옷장/붙박이장,626,203,487,458,287285000,424,292,125,458,28,0.2448733413751508,0.7002398081534772,0.0611353711790393,0.5494425990896281,0.49809676998015784,0.04298029934499337
1416021,0,가구,식탁/테이블,10868,513,7161,6980,1866393300,10307,8843,1198,6980,171,0.045075125208681135,0.8806891743850214,0.024498567335243554,0.10524765873624166,0.8569805871550136,0.9177172682440082
3543442,0,가구,식탁/테이블,4732,435,4287,4104,480687800,0,0,0,4104,164,0.08418811689568415,,0.03996101364522417,0.2258231009750154,,0.732436148477779
3145782,0,가구,식탁/테이블,4445,345,2570,2483,1103831000,4089,4026,14,2483,77,0.0720250521920668,0.9965346534653465,0.031010873942811115,0.156030324910811,0.9958460447814693,0.7900534810027204
2532092,0,가구,식탁/테이블,2248,126,2198,2105,235738000,2098,2034,62,2105,86,0.05307497893850042,0.9704198473282443,0.04085510688836105,0.23279519879399652,0.964541892613905,0.8798213724534673
3820890,0,가구,식탁/테이블,2253,529,2020,1937,869806000,1722,247,1243,1937,75,0.1901509705248023,0.1657718120805369,0.03871966959215281,0.2161431573768967,0.0,0.23048231351833404
3350994,0,가구,식탁/테이블,2122,98,1978,1883,206155800,2014,1921,91,1883,81,0.044144144144144144,0.9547713717693836,0.043016463090812536,0.24964935464499471,0.9457838647919402,0.9221273940533282
1880790,0,가구,식탁/테이블,2984,338,1953,1895,473294100,2640,526,2060,1895,51,0.10174593618302227,0.2034029389017788,0.02691292875989446,0.12407473762566763,0.045108913084191814,0.6492634665146118
1627336,0,가구,식탁/테이블,1950,98,1947,1905,182608500,1824,1818,0,1905,39,0.0478515625,1.0,0.02047244094488189,0.07385211107870776,1.0,0.9045650804897993
808462,0,가구,식탁/테이블,2098,276,1902,1843,202749900,1827,1583,217,1843,55,0.11625947767481044,0.8794444444444445,0.02984264785675529,0.14692055184274663,0.8554885134531153,0.5805117524833452
3311397,0,가구,식탁/테이블,2064,410,1790,1696,453139700,1635,959,568,1696,82,0.16572352465642684,0.6280288146692862,0.04834905660377359,0.29123267258931423,0.5541133820251298,0.34619692210005226
1627330,0,가구,식탁/테이블,1783,60,1774,1736,158982500,1709,1703,1,1736,34,0.032555615843733045,0.9994131455399061,0.019585253456221197,0.06693386401421049,0.9992965300518585,0.9770231053587941
1921988,0,가구,식탁/테이블,1860,53,1753,1651,234039200,1791,1727,60,1651,68,0.02770517511761631,0.9664241745942921,0.04118715929739552,0.23538452814480815,0.9597522285965367,1.0
1923373,0,가구,식탁/테이블,2092,145,1753,1727,253974000,1945,1663,253,1727,19,0.06481895395619133,0.8679540709812108,0.011001737116386797,0.0,0.841714855802095,0.824189298609639
3355197,0,가구,식탁/테이블,3446,288,1716,1656,852792900,3150,2515,533,1656,58,0.0771290840921264,0.8251312335958005,0.035024154589371984,0.18732570205142823,0.7903825728541777,0.7658753063099407
1174172,0,가구,식탁/테이블,2935,168,1668,1639,575137100,2761,2740,1,1639,29,0.05414115372220432,0.9996351696461145,0.017693715680292862,0.0521837397924895,0.9995626731880215,0.8747708240481705
3536688,0,가구,식탁/테이블,2247,297,1438,1403,246460700,1947,446,1344,1403,31,0.11674528301886793,0.24916201117318434,0.022095509622238062,0.08650872566819878,0.09996089834919122,0.5782104568203674
2896723,0,가구,식탁/테이블,1493,289,1256,1158,606615000,0,0,0,1158,83,0.16217732884399552,,0.07167530224525043,0.4731296588492371,,0.3629955126117548
549100,0,가구,식탁/테이블,1472,281,1228,1204,135178100,1174,871,273,1204,21,0.16029663434112948,0.7613636363636364,0.01744186046511628,0.050219784455716135,0.713943538360272,0.3719045008634768
1754049,0,가구,식탁/테이블,1677,67,1109,1086,216405600,1607,1424,107,1086,19,0.03841743119266055,0.930111038536904,0.017495395948434623,0.050637251682257724,0.9162232079002309,0.9492552547069337
2890647,0,가구,식탁/테이블,1377,92,1098,1068,203182200,1273,1138,99,1068,26,0.06262763784887679,0.919967663702506,0.024344569288389514,0.10404678907880925,0.9040642147359083,0.8345697242588466
3500626,0,가구,식탁/테이블,1000,126,998,935,312051000,0,0,0,935,53,0.11190053285968028,,0.05668449197860963,0.3562320126953388,,0.6011603948272876
