product_id,is_pb,cate_d1,cate_d3,normal_rows,cancel_rows,orders,buyers,gmv,deliv_total,deliv_normal,deliv_delay,total_buyers,repeat_buyers,cancel_rate,delivery_ontime,rebuy_rate,rebuy_norm,delivery_norm,score,rank,score2,rank2,score3,rank3
2561715,0,가구,사이드테이블,541,66,541,525,81652000,473,411,62,525,14,0.10873146622734761,0.86892177589852,0.02666666666666667,0.3331193151417871,0.8270613107822409,0.3331193151417871,18.0,0.4813019138339232,18.0,0.43190771426987784,18.0
2791918,0,가구,사이드테이블,534,42,531,524,64904000,482,433,48,524,6,0.07291666666666667,0.9002079002079002,0.011450381679389313,0.11281290970801222,0.8683388102742942,0.11281290970801222,27.0,0.3394706798778968,27.0,0.26391808982126863,28.0
3207365,0,가구,사이드테이블,530,35,526,509,72352000,480,417,62,509,10,0.061946902654867256,0.8705636743215032,0.019646365422396856,0.2314770724077362,0.8292275574112734,0.2314770724077362,22.0,0.41080221790879734,24.0,0.3510271694084437,24.0
2170361,0,가구,사이드테이블,519,110,516,487,142630000,409,99,310,487,26,0.17488076311605724,0.24205378973105135,0.053388090349075976,0.7200009228710519,0.0,0.7200009228710519,6.0,0.5040006460097363,16.0,0.5760007382968415,10.0
2508914,0,가구,사이드테이블,520,22,507,490,56590000,489,484,4,490,16,0.04059040590405904,0.9918032786885246,0.0326530612244898,0.4197923149998363,0.9891856160761501,0.4197923149998363,14.0,0.5906103053227305,11.0,0.5336709752150991,13.0
2870556,0,가구,사이드테이블,522,17,495,462,59796000,501,494,5,462,26,0.03153988868274583,0.9899799599198397,0.05627705627705628,0.7618283268363526,0.9867800116361755,0.7618283268363526,5.0,0.8293138322762994,2.0,0.8068186637963173,2.0
210827,0,가구,사이드테이블,461,26,461,445,46334000,431,417,14,445,13,0.053388090349075976,0.9675174013921114,0.029213483146067417,0.3699929662560644,0.9571439263528178,0.3699929662560644,17.0,0.5461382542850903,14.0,0.4874231582754151,17.0
3768037,0,가구,사이드테이블,394,12,394,386,55052000,371,355,0,386,7,0.029556650246305417,1.0,0.018134715025906734,0.20959089812789528,1.0,0.20959089812789528,24.0,0.4467136286895267,21.0,0.36767271850231625,21.0
2591853,0,가구,사이드테이블,352,10,352,340,46226000,341,341,0,340,10,0.027624309392265192,1.0,0.029411764705882353,0.37286375224247004,1.0,0.37286375224247004,15.0,0.561004626569729,12.0,0.49829100179397606,14.0
2591815,0,가구,사이드테이블,336,10,336,320,47121000,323,321,1,320,11,0.028901734104046242,0.9968944099378882,0.034375,0.4447231139646871,0.9959026247245042,0.4447231139646871,13.0,0.6100769671926323,10.0,0.5549590161166505,11.0
3696430,0,가구,사이드테이블,324,29,324,316,35425000,295,101,167,316,8,0.0821529745042493,0.376865671641791,0.02531645569620253,0.3135705142532052,0.177864708714492,0.3135705142532052,19.0,0.27285877259159125,29.0,0.28642935314546253,26.0
2113397,0,가구,사이드테이블,314,19,314,306,36212000,290,289,1,306,6,0.057057057057057055,0.996551724137931,0.0196078431372549,0.23091933402574516,0.9954505005561733,0.23091933402574516,23.0,0.4602786839848736,20.0,0.3838255673318308,20.0
2987099,0,가구,사이드테이블,309,35,309,293,85530000,270,198,71,293,14,0.10174418604651163,0.7360594795539034,0.04778156996587031,0.6388278669215894,0.6517687972178918,0.6388278669215894,8.0,0.6427101460104802,8.0,0.64141605298085,7.0
2651904,0,가구,사이드테이블,322,17,309,295,44890000,299,298,1,295,12,0.05014749262536873,0.9966555183946488,0.04067796610169491,0.5359795413118589,0.9955874420110045,0.5359795413118589,11.0,0.6738619115216025,6.0,0.6279011214516881,8.0
3439540,0,가구,사이드테이블,298,38,297,275,91020000,0,0,0,275,20,0.1130952380952381,,0.07272727272727272,1.0,,1.0,1.0,0.85,1.0,0.9,1.0
2757500,0,가구,사이드테이블,282,30,279,276,34627000,249,248,1,276,3,0.09615384615384616,0.9959839357429718,0.010869565217391304,0.10440365691953382,0.9947013861899209,0.10440365691953382,28.0,0.37149297570064993,26.0,0.28246320277361125,27.0
346955,0,가구,옷장/붙박이장,27797,3139,17619,16460,6000949600,24627,17625,6593,16460,1023,0.10146754590121541,0.7277644727062516,0.06215066828675577,0.5830613131478278,0.5651049171249137,0.5830613131478278,9.0,0.5776743943409536,7.0,0.579470033943245,7.0
3215125,0,가구,옷장/붙박이장,22757,2742,7800,7122,2446306700,19970,8015,10584,7122,618,0.10753362876975568,0.4309371471584494,0.08677337826453244,0.90368108930992,0.08322371878158351,0.90368108930992,3.0,0.657543878151419,3.0,0.7395896152042528,3.0
1970385,0,가구,옷장/붙박이장,4655,477,4497,4380,928667000,4169,2992,1133,4380,109,0.09294621979734996,0.7253333333333334,0.024885844748858448,0.0978247412098048,0.5611581094912184,0.0978247412098048,30.0,0.23682475169422884,28.0,0.19049141486608753,31.0
609355,0,가구,옷장/붙박이장,4962,583,3753,3493,850231700,4384,1725,2519,3493,232,0.10513976555455365,0.40645617342130064,0.06641855138849127,0.6386347137198786,0.04348033956507329,0.6386347137198786,7.0,0.46008840147343694,12.0,0.5196038388889176,10.0
589043,0,가구,옷장/붙박이장,3403,214,3397,3308,368830800,3179,2818,322,3308,74,0.059165053912081836,0.8974522292993631,0.022370012091898428,0.06506532098092557,0.8405827200541844,0.06506532098092557,32.0,0.2977205407029032,25.0,0.22016880079557735,29.0
345486,0,가구,옷장/붙박이장,4366,448,3266,3134,752398600,3912,2881,1000,3134,102,0.09306190278354798,0.7423344498840505,0.03254626675175495,0.19757341997394529,0.5887583932639966,0.19757341997394529,27.0,0.3149289119609607,23.0,0.27581041463195555,24.0
609384,0,가구,옷장/붙박이장,3128,371,3128,2967,539652000,2755,1046,1709,2967,148,0.10603029436981995,0.3796733212341198,0.04988203572632288,0.4233077267679693,0.0,0.4233077267679693,14.0,0.2963154087375785,26.0,0.33864618141437547,19.0
589026,0,가구,옷장/붙박이장,3582,229,3010,2880,334266600,3344,2927,349,2880,113,0.06008921542902126,0.8934676434676435,0.03923611111111111,0.28468391280726435,0.8341139861128355,0.28468391280726435,23.0,0.44951293479893567,13.0,0.3945699274683786,16.0
126084,0,가구,옷장/붙박이장,3293,66,2868,2774,111786319,3220,3204,14,2774,67,0.01964870497171777,0.9956494717215661,0.024152847873107425,0.08828016652883271,1.0,0.08828016652883271,31.0,0.3617961165701829,18.0,0.27062413322306617,25.0
609256,0,가구,옷장/붙박이장,2464,302,2064,1912,379021000,2162,919,1243,1912,135,0.10918293564714389,0.42506938020351526,0.07060669456066945,0.6931697964792708,0.073697754261219,0.6931697964792708,4.0,0.5073281838138552,9.0,0.5692753880356605,8.0
3504715,0,가구,옷장/붙박이장,2967,490,2011,1912,1276470900,2472,1597,750,1912,91,0.1417413942724906,0.6804431188751597,0.047594142259414225,0.39351637188034605,0.4882815631790758,0.39351637188034605,15.0,0.4219459292699649,16.0,0.41246941014009203,14.0
3746395,0,가구,옷장/붙박이장,3254,453,1888,1767,571024000,2787,1258,1371,1767,104,0.12220124089560291,0.4785089387599848,0.0588568194680249,0.5401711084576688,0.16045364329065737,0.5401711084576688,11.0,0.4262558689075654,15.0,0.4642276154242665,12.0
1578760,0,가구,옷장/붙박이장,1713,266,1486,1413,314541200,1449,614,821,1413,57,0.13441131884790297,0.42787456445993033,0.040339702760084924,0.29905411445394303,0.07825180112520101,0.29905411445394303,20.0,0.2328134204553204,30.0,0.2548936517881946,27.0
1970384,0,가구,옷장/붙박이장,1475,138,1466,1439,436100400,1334,942,381,1439,25,0.08555486670799752,0.7120181405895691,0.017373175816539264,0.0,0.5395416999383039,0.0,33.0,0.16186250998149118,32.0,0.10790833998766079,32.0
3023134,0,가구,옷장/붙박이장,1798,472,1429,1337,530697700,0,0,0,1337,80,0.20792951541850221,,0.05983545250560957,0.5529141861180246,,0.5529141861180246,10.0,0.5370399302826172,8.0,0.5423313488944197,9.0
2633929,0,가구,옷장/붙박이장,1845,144,1422,1362,152973100,1700,1012,657,1362,54,0.07239819004524888,0.6063511084481725,0.039647577092511016,0.2900417361733285,0.36799766847251086,0.2900417361733285,22.0,0.3134285158630832,24.0,0.305632922633165,21.0
1653485,0,가구,옷장/붙박이장,1454,175,1264,1227,499926300,1281,532,729,1227,31,0.10742786985880909,0.4218873909595559,0.02526487367563162,0.10276019184747444,0.0685319873050774,0.10276019184747444,29.0,0.09249173048475531,33.0,0.09591455093899504,33.0
589335,0,가구,옷장/붙박이장,1306,105,1259,1212,153371500,1196,872,315,1212,40,0.0744153082919915,0.7346251053074979,0.033003300330033,0.20352459284233893,0.5762427389315166,0.20352459284233893,26.0,0.3153400366690922,22.0,0.27806822206017445,23.0
3414648,0,가구,옷장/붙박이장,1653,117,1226,1174,139217200,1533,1230,279,1174,49,0.06610169491525424,0.8151093439363817,0.041737649063032366,0.3172571973453943,0.706904029251269,0.3172571973453943,17.0,0.43415124691715673,14.0,0.3951865637265693,15.0
609383,0,가구,옷장/붙박이장,1178,123,1173,1125,194396000,1055,416,638,1125,46,0.09454265949269793,0.3946869070208729,0.04088888888888889,0.30620523363811797,0.024373647867490092,0.30620523363811797,18.0,0.2216557579069296,31.0,0.2498389164839924,28.0
1578757,0,가구,옷장/붙박이장,1104,153,1104,1051,204199200,952,362,580,1051,45,0.12171837708830549,0.3842887473460722,0.04281636536631779,0.33130348956968353,0.007492864956378677,0.33130348956968353,16.0,0.23416030218569206,29.0,0.2665413646470226,26.0
1038228,0,가구,옷장/붙박이장,1073,111,1073,1037,630277610,0,0,0,1037,28,0.09375,,0.02700096432015429,0.12536635478999156,,0.12536635478999156,28.0,0.2377564483529941,27.0,0.20029308383199326,30.0
3414653,0,가구,옷장/붙박이장,1314,89,1044,1002,117843200,1221,946,262,1002,40,0.06343549536707056,0.7831125827814569,0.03992015968063872,0.2935911167439509,0.6549592240350208,0.2935911167439509,21.0,0.4020015489312718,17.0,0.3658647382021649,17.0
2895914,0,가구,옷장/붙박이장,1208,113,978,937,220609200,1090,785,298,937,32,0.08554125662376987,0.7248384118190212,0.03415154749199573,0.2184762674703358,0.5603546343665393,0.2184762674703358,25.0,0.3210397775391969,21.0,0.28685194084957655,22.0
887035,0,가구,옷장/붙박이장,4124,434,943,905,743633000,3694,2760,873,905,33,0.09521720052654672,0.7597027250206441,0.036464088397790057,0.24858856413673253,0.6169547367796495,0.24858856413673253,24.0,0.3590984159296076,20.0,0.32226179866531596,20.0
1335073,0,가구,전신거울,19943,609,14674,14413,1261438700,19153,18762,372,14413,214,0.02963215258855586,0.9805581687049232,0.014847706931242629,0.17701074127201058,0.9828480698435986,0.17701074127201058,22.0,0.418761939843487,15.0,0.3381782069863282,18.0
22282,0,가구,전신거울,13239,658,13207,12841,534480900,12372,11517,805,12841,244,0.04734834856443837,0.9346696964778445,0.01900163538665213,0.26529353940004075,0.8822077431722591,0.26529353940004075,19.0,0.4503678005317062,13.0,0.38867638015448447,14.0
1030323,0,가구,전신거울,9833,577,9726,9395,748057100,0,0,0,9395,265,0.05542747358309318,,0.028206492815327302,0.46092294874019707,,0.46092294874019707,9.0,0.4726460641181379,11.0,0.46873835899215766,9.0
325976,0,가구,전신거울,6863,357,6841,6674,338765500,6471,4982,1411,6674,148,0.04944598337950139,0.779289848271547,0.022175606832484266,0.3327494629732134,0.5414363484689666,0.3327494629732134,13.0,0.39535552862193934,18.0,0.37448684007236405,15.0
2456112,0,가구,전신거울,6706,368,6694,6546,555558500,6277,4254,1856,6546,134,0.05202148713599095,0.6962356792144027,0.020470516345860067,0.29651143893487464,0.35928605451354334,0.29651143893487464,16.0,0.31534382360847524,23.0,0.3090663620506084,22.0
1576400,0,가구,전신거울,6861,617,6622,6383,996294900,0,0,0,6383,206,0.08250869216368013,,0.032273225755914146,0.5473525940960042,,0.5473525940960042,8.0,0.5331468158672029,8.0,0.5378820752768034,8.0
1030260,0,가구,전신거울,5572,369,5471,5306,709507800,0,0,0,5306,141,0.06211075576502272,,0.026573690162080662,0.42622124682913837,,0.42622124682913837,12.0,0.4483548727803969,14.0,0.44097699746331076,11.0
3575894,0,가구,전신거울,5251,730,4807,4565,614359000,4493,3056,1366,4565,221,0.1220531683664939,0.6910900045228403,0.0484118291347207,0.8903438322585472,0.3480008153942141,0.8903438322585472,2.0,0.7276409271992472,6.0,0.7818752288856806,4.0
1619024,0,가구,전신거울,4472,504,4418,4256,394580900,3952,3444,489,4256,138,0.10128617363344052,0.8756674294431731,0.03242481203007519,0.5505742337040028,0.7528068906153305,0.5505742337040028,7.0,0.6112440307774011,7.0,0.5910207650862684,7.0
2410584,0,가구,전신거울,3209,215,3203,3140,356301800,2965,1727,1196,3140,55,0.06279205607476636,0.5908313376667808,0.01751592356687898,0.23371793619227413,0.12811846816556313,0.23371793619227413,20.0,0.20203809578426082,26.0,0.21259804258693193,25.0
2151919,0,가구,전신거울,3054,199,3041,2881,398403000,0,0,0,2881,132,0.06117430064555795,,0.045817424505380074,0.8352053524765388,,0.8352053524765388,3.0,0.7346437467335771,5.0,0.7681642819812311,6.0
1452227,0,가구,전신거울,2426,60,2426,2359,251511000,2356,1890,464,2359,50,0.02413515687851971,0.8028887000849617,0.0211954217888936,0.3119177420467877,0.5931921825664266,0.3119177420467877,14.0,0.3963000742026793,17.0,0.36817263015071544,16.0
882898,0,가구,전신거울,1954,107,1952,1900,99584600,1841,1571,257,1900,31,0.051916545366327026,0.8594091903719913,0.01631578947368421,0.208211672178963,0.7171501251617415,0.208211672178963,21.0,0.36089320807379655,20.0,0.3099993627755187,21.0
428333,0,가구,전신거울,1938,91,1936,1899,146061600,1791,1744,46,1899,27,0.04484967964514539,0.9743016759776536,0.014218009478672985,0.16362787883620092,0.9691266395729758,0.16362787883620092,24.0,0.4052775070572334,16.0,0.32472763098355595,20.0
2471373,0,가구,전신거울,1861,84,1861,1834,107883000,1726,1701,20,1834,17,0.043187660668380465,0.9883788495061011,0.009269356597600873,0.058454925571574806,1.0,0.058454925571574806,26.0,0.34091844790010234,22.0,0.24676394045725986,24.0
14749,0,가구,전신거울,1785,63,1782,1718,72927200,1719,1697,22,1718,35,0.03409090909090909,0.9872018615474113,0.02037252619324796,0.2944288693975193,0.9974186882477888,0.2944288693975193,17.0,0.5053258150526001,9.0,0.4350268331675732,12.0
1357157,0,가구,전신거울,1749,152,1728,1686,261940000,1599,1479,104,1686,35,0.07995791688584955,0.934301958307012,0.020759193357058125,0.3026466467453541,0.8814012380121187,0.3026466467453541,15.0,0.4762730241253834,10.0,0.41839756499870706,13.0
510184,0,가구,전신거울,1600,107,1593,1521,125224000,1460,772,678,1521,41,0.0626830697129467,0.5324137931034483,0.02695595003287311,0.434345356661042,0.0,0.434345356661042,11.0,0.3040417496627294,24.0,0.3474762853288336,17.0
2916622,0,가구,전신거울,1589,78,1587,1558,176829100,1498,1028,452,1558,23,0.046790641871625675,0.6945945945945946,0.014762516046213094,0.17520019258631608,0.3556869089282315,0.17520019258631608,23.0,0.2293462074888907,25.0,0.21129753585469918,26.0
1335156,0,가구,전신거울,2515,102,1545,1525,138595000,2372,2328,44,1525,19,0.038975926633549866,0.9814502529510961,0.012459016393442624,0.12624427121778703,0.984804544870898,0.12624427121778703,25.0,0.38381235331372027,19.0,0.29795632594840926,23.0
2033119,0,가구,전신거울,1544,93,1544,1534,154307700,1445,953,487,1534,10,0.056811240073304826,0.6618055555555555,0.00651890482398957,0.0,0.2837756109491079,0.0,27.0,0.08513268328473238,27.0,0.05675512218982159,27.0
762323,0,가구,전신거울,1249,62,1234,1163,92220100,1135,1113,22,1163,47,0.04729214340198322,0.9806167400881057,0.040412725709372314,0.7203401260113605,0.9829765257030117,0.7203401260113605,6.0,0.7991310459188559,4.0,0.7728674059496907,5.0
2961040,0,가구,전신거울,1233,76,1230,1191,163190000,0,0,0,1191,33,0.058059587471352175,,0.027707808564231738,0.4503244895848004,,0.4503244895848004,10.0,0.4652271427093603,12.0,0.46025959166784036,10.0
1312978,0,가구,전신거울,1164,61,1162,1078,91030200,1071,1053,16,1078,48,0.04979591836734694,0.9850327408793265,0.04452690166975881,0.8077780705192877,0.9926614801292585,0.8077780705192877,4.0,0.8632430934022789,1.0,0.844754752441282,2.0
1313031,0,가구,전신거울,1044,57,1043,957,83205600,951,935,13,957,42,0.051771117166212535,0.9862869198312236,0.0438871473354232,0.7941814707328537,0.9954120833482684,0.7941814707328537,5.0,0.854550654517478,2.0,0.8344275932559366,3.0
345755,0,생활용품,수건/타월,188048,2384,150518,134979,6489477500,185490,184871,506,134979,12031,0.012518904385817509,0.9972704272914116,0.08913238355596055,0.859002381085004,0.9928438733696351,0.859002381085004,4.0,0.8991548287703933,4.0,0.8857706795419302,4.0
603875,0,생활용품,수건/타월,41120,577,33949,30262,1317832100,40509,38247,2244,30262,2842,0.013837925989879369,0.9445802770986145,0.09391315841649593,0.9319790486405345,0.8366391222920285,0.9319790486405345,3.0,0.9033770707359826,3.0,0.9129110633708333,3.0
735077,0,생활용품,수건/타월,29067,665,24522,22837,1643423500,28365,26564,1767,22837,1478,0.022366473832907307,0.9376301577776993,0.0647195340894163,0.4863497355254308,0.8160348603092713,0.4863497355254308,11.0,0.5852552729605829,13.0,0.5522867604821989,12.0
2209275,0,생활용품,수건/타월,22370,403,19759,18584,1221648000,21954,20948,988,18584,1062,0.017696394853554648,0.9549598832968637,0.057145931984502796,0.3707416470604064,0.8674104105982581,0.3707416470604064,19.0,0.5197422761217618,18.0,0.47007539976797674,17.0
2250458,0,생활용품,수건/타월,22369,420,18900,17194,1315438800,21909,21272,630,17194,1474,0.018429944271358988,0.9712355036069765,0.08572757938815866,0.8070293706225247,0.9156609699508552,0.8070293706225247,5.0,0.8396188504210238,5.0,0.8287556904881908,5.0
2596366,0,생활용품,수건/타월,19645,526,17113,16025,1124572100,19083,12640,6443,16025,961,0.026077041296911407,0.6623696483781376,0.059968798751950075,0.4138316095980871,0.0,0.4138316095980871,16.0,0.28968212671866095,26.0,0.3310652876784697,24.0
3185445,0,생활용품,수건/타월,21128,569,16447,15447,855928000,20515,19951,530,15447,876,0.026224823708346775,0.9741223573067721,0.056710040784618373,0.36408793754420793,0.9242193107778223,0.36408793754420793,20.0,0.5321273495142922,16.0,0.4761142121909308,16.0
