product_id,is_pb,cate_d1,cate_d3,selling_cost,normal_rows,cancel_rows,orders,buyers,gmv,deliv_total,deliv_normal,deliv_delay,total_buyers,repeat_buyers,review_score,sales_score,spv_score,wish_score,card_score,days,cancel_rate,delivery_ontime,rebuy_rate
3761106,0,패브릭,실내화/거실화,9800.0,3489,75,1796,1746,38445400,3403,3396,0,1746,48,0.7505667987160254,0.7293130293917665,0.0633917882158197,0.9837143419558028,0.894345142116524,89.0,0.021043771043771045,1.0,0.027491408934707903
3570650,0,패브릭,실내화/거실화,14800.0,3317,56,1793,1715,53442800,3252,3248,0,1715,75,0.7598316795844473,0.7389322639534918,0.0488748959060194,0.9984607407630938,0.8948567831717118,89.0,0.01660243107026386,1.0,0.043731778425655975
1303640,0,패브릭,실내화/거실화,17900.0,1693,62,1440,1388,32237900,1629,1616,0,1388,44,0.9786640638158542,0.6999415970227731,0.0491044519000885,0.9688795034470584,0.8972621496634791,89.0,0.035327635327635325,1.0,0.03170028818443804
2276662,0,패브릭,실내화/거실화,7500.0,2036,31,1198,1151,16936500,2001,1993,0,1151,42,0.8356495731263004,0.6888642796024259,0.0516930325584897,0.9548160940445908,0.8808632263993085,89.0,0.014997581035316884,1.0,0.036490008688097306
3459879,0,패브릭,실내화/거실화,9800.0,1919,24,1056,1039,21366000,1898,1890,3,1039,16,0.7685372470524673,0.6973973546428347,0.0431117490063679,0.9947040735784144,0.8344443046326866,89.0,0.012352032938754504,0.9984152139461173,0.015399422521655439
1599969,0,패브릭,실내화/거실화,8900.0,959,9,635,627,9606700,950,945,0,627,7,0.8822161786640746,0.642974237855383,0.0434560705541737,0.8337747109840451,0.8029076063075695,89.0,0.009297520661157025,1.0,0.011164274322169059
3415127,0,패브릭,실내화/거실화,9900.0,1300,19,633,612,13939200,1284,1276,0,612,18,0.8436119234254367,0.6706781116692885,0.0439669207050463,0.9453540976763152,0.9340663847300408,89.0,0.014404852160727824,1.0,0.029411764705882353
32691,0,패브릭,실내화/거실화,12900.0,815,13,501,476,10468400,800,800,0,476,18,1.0,0.6424182282796104,0.0719140198190692,0.8269286624845154,0.8646105535173647,89.0,0.01570048309178744,1.0,0.037815126050420166
190401,0,패브릭,실내화/거실화,12900.0,899,15,452,432,14055300,886,884,0,432,18,1.0,0.659388274215725,0.0865467374971073,0.7850449265334182,0.8754989230825592,89.0,0.016411378555798686,1.0,0.041666666666666664
2567328,0,패브릭,실내화/거실화,12900.0,654,22,382,356,10030400,631,626,0,356,22,0.7742922548060784,0.6295816229383298,0.0368049831975236,0.8401298138033398,0.7475014905321811,89.0,0.03254437869822485,1.0,0.06179775280898876
